LAST_UPDATE_2022,BASE_PRECINCT,CANDIDATE_NAME_1,VOTES_WON_1,CANDIDATE_PARTY_1,CANDIDATE_NAME_2,VOTES_WON_2,CANDIDATE_PARTY_2,CANDIDATE_NAME_3,VOTES_WON_3,CANDIDATE_PARTY_3,CANDIDATE_NAME_4,VOTES_WON_4,CANDIDATE_PARTY_4,CANDIDATE_NAME_5,VOTES_WON_5,CANDIDATE_PARTY_5,CANDIDATE_NAME_6,VOTES_WON_6,CANDIDATE_PARTY_6,TOTAL_VOTES_TALLIED,VOTE_SHARE_1,VOTE_SHARE_2,VOTE_SHARE_3,VOTE_SHARE_4,VOTE_SHARE_5,VOTE_SHARE_6,LEAD_PARTY,LEAD_CANDIDATE,RAW_MARGIN,MARGIN_PERCENTPOINTS,CT_TOTAL_VOTES_TALLIED,CT_VOTE_SHARE_1,CT_VOTE_SHARE_2,CT_VOTE_SHARE_3,CT_VOTE_SHARE_4,CT_VOTE_SHARE_5,CT_VOTE_SHARE_6,CT_LEAD_PARTY,CT_LEAD_CANDIDATE,CT_RAW_MARGIN,CT_MARGIN_PERCENTPOINTS,CT_LEAD_VOTESHARE,CT_SECOND_PARTY,CT_SECOND_CANDIDATE,CT_SECOND_VOTESHARE,WINNER_CANDIDATE_16,WINNER_PARTY_16,MARGIN_PERCENTPOINTS_16,VOTE_SHARE_WINNER_16,WINNER_TEXT_16,CT_WINNER_CANDIDATE_16,CT_WINNER_PARTY_16,CT_WINNER_TEXT_16,LOCATION,TOTAL_POP,RACE,PARTISANSHIP,DEMOCRAT_SHARE,REPUBLICAN_SHARE,WHITE_SHARE,BLACK_SHARE,HISPANIC_SHARE,OTHER_SHARE,MUNICIPALITY
Last updated at 02-14-2023 03:17,942,Dennis Misigoy (LPF),0,LPF,Marco Rubio (REP),130,REP,Steven B. Grant (NPA),0,NPA,Tuan TQ Nguyen (NPA),1,NPA,Val Demings (DEM),181,DEM,Write-In (OTHER),0,OTHER,312,0.0,41.67,0.0,0.32,58.01,0.0,DEM,Val Demings (DEM),51,16.35,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,44.79,71.53,Patrick Murphy (DEM) won with 71.5% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Naranja Park Recreation Center,1024,Majority Hispanic,Other,46.5,17.9,4.8,31.6,54.6,9,Unincorporated M-D
Last updated at 02-14-2023 03:17,943,Dennis Misigoy (LPF),1,LPF,Marco Rubio (REP),94,REP,Steven B. Grant (NPA),0,NPA,Tuan TQ Nguyen (NPA),1,NPA,Val Demings (DEM),61,DEM,Write-In (OTHER),0,OTHER,157,0.64,59.87,0.0,0.64,38.85,0.0,REP,Marco Rubio (REP),33,21.02,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Marco Rubio (REP),REP,1.85,49.54,Marco Rubio (REP) won with 49.5% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Florida City Elementary School,357,Other,Other,35.3,29.1,49.9,3.1,43.1,3.9,Unincorporated M-D
Last updated at 02-14-2023 03:17,944,Dennis Misigoy (LPF),0,LPF,Marco Rubio (REP),1,REP,Steven B. Grant (NPA),1,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),1,DEM,Write-In (OTHER),0,OTHER,3,0.0,33.33,33.33,0.0,33.33,0.0,TIED,"Marco Rubio (REP), Steven B. Grant (NPA) and Val Demings (DEM)",0,0.0,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,100.0,100.0,Patrick Murphy (DEM) won with 100% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Naranja Park Recreation Center,13,Other,Heavily Democrat,53.8,30.8,46.2,15.4,23.1,15.4,Unincorporated M-D
Last updated at 02-14-2023 03:17,945,Dennis Misigoy (LPF),0,LPF,Marco Rubio (REP),0,REP,Steven B. Grant (NPA),0,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),0,DEM,Write-In (OTHER),0,OTHER,0,0.0,0.0,0.0,0.0,0.0,0.0,No votes tallied,No votes tallied,0,0.0,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Marco Rubio (REP),REP,100.0,100.0,Marco Rubio (REP) won with 100% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Last updated at 02-14-2023 03:17,947,Dennis Misigoy (LPF),8,LPF,Marco Rubio (REP),1120,REP,Steven B. Grant (NPA),6,NPA,Tuan TQ Nguyen (NPA),5,NPA,Val Demings (DEM),1110,DEM,Write-In (OTHER),1,OTHER,2250,0.36,49.78,0.27,0.22,49.33,0.04,REP,Marco Rubio (REP),10,0.44,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,27.11,62.2,Patrick Murphy (DEM) won with 62.2% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Coconut Palm K-8 Academy,5724,Majority Hispanic,Other,39.3,23.4,8.3,17.4,66.9,7.4,Unincorporated M-D
Last updated at 02-14-2023 03:17,948,Dennis Misigoy (LPF),6,LPF,Marco Rubio (REP),343,REP,Steven B. Grant (NPA),4,NPA,Tuan TQ Nguyen (NPA),2,NPA,Val Demings (DEM),493,DEM,Write-In (OTHER),0,OTHER,848,0.71,40.45,0.47,0.24,58.14,0.0,DEM,Val Demings (DEM),150,17.69,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,47.57,72.29,Patrick Murphy (DEM) won with 72.3% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Miami-Dade County East Homestead Fire Station #88,3099,Majority Hispanic,Other,49.3,15.2,9.1,33.7,50.5,6.7,Homestead
Last updated at 02-14-2023 03:17,949,Dennis Misigoy (LPF),2,LPF,Marco Rubio (REP),266,REP,Steven B. Grant (NPA),0,NPA,Tuan TQ Nguyen (NPA),2,NPA,Val Demings (DEM),294,DEM,Write-In (OTHER),0,OTHER,564,0.35,47.16,0.0,0.35,52.13,0.0,DEM,Val Demings (DEM),28,4.96,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,47.08,71.89,Patrick Murphy (DEM) won with 71.9% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Gateway Environmental K-8 Learning Center,2249,Majority Hispanic,Other,46.3,18.3,5.5,22.1,64.9,7.5,Homestead
Last updated at 02-14-2023 03:17,950,Dennis Misigoy (LPF),0,LPF,Marco Rubio (REP),0,REP,Steven B. Grant (NPA),0,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),0,DEM,Write-In (OTHER),0,OTHER,0,0.0,0.0,0.0,0.0,0.0,0.0,No votes tallied,No votes tallied,0,0.0,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,N/A,N/A,0.0,0.0,No votes were cast in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Last updated at 02-14-2023 03:17,951,Dennis Misigoy (LPF),3,LPF,Marco Rubio (REP),411,REP,Steven B. Grant (NPA),5,NPA,Tuan TQ Nguyen (NPA),1,NPA,Val Demings (DEM),472,DEM,Write-In (OTHER),0,OTHER,892,0.34,46.08,0.56,0.11,52.91,0.0,DEM,Val Demings (DEM),61,6.84,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,52.94,74.94,Patrick Murphy (DEM) won with 74.9% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Florida City City Hall,3399,Majority Hispanic,Other,49.3,16.9,8.3,31.7,52.7,7.4,Florida City
Last updated at 02-14-2023 03:17,953,Dennis Misigoy (LPF),4,LPF,Marco Rubio (REP),557,REP,Steven B. Grant (NPA),1,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),354,DEM,Write-In (OTHER),1,OTHER,917,0.44,60.74,0.11,0.0,38.6,0.11,REP,Marco Rubio (REP),203,22.14,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,0.09,48.68,Patrick Murphy (DEM) won with 48.7% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,South Dade Baptist Church,2060,Majority Hispanic,Other,35.1,32.3,31.2,8.3,53.6,6.9,Unincorporated M-D
Last updated at 02-14-2023 03:17,955,Dennis Misigoy (LPF),1,LPF,Marco Rubio (REP),38,REP,Steven B. Grant (NPA),0,NPA,Tuan TQ Nguyen (NPA),1,NPA,Val Demings (DEM),212,DEM,Write-In (OTHER),0,OTHER,252,0.4,15.08,0.0,0.4,84.13,0.0,DEM,Val Demings (DEM),174,69.05,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,73.97,85.69,Patrick Murphy (DEM) won with 85.7% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Florida City City Hall,1050,Majority Black,Heavily Democrat,66.9,7,5.1,65.9,22.2,6.8,Florida City
Last updated at 02-14-2023 03:17,957,Dennis Misigoy (LPF),2,LPF,Marco Rubio (REP),369,REP,Steven B. Grant (NPA),2,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),240,DEM,Write-In (OTHER),0,OTHER,613,0.33,60.2,0.33,0.0,39.15,0.0,REP,Marco Rubio (REP),129,21.04,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Marco Rubio (REP),REP,9.82,53.72,Marco Rubio (REP) won with 53.7% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Cutler Cay Homeowners Association,1027,Majority Hispanic,Other,29.6,34.1,27.5,11.3,50.7,10.5,Cutler Bay
Last updated at 02-14-2023 03:17,959,Dennis Misigoy (LPF),6,LPF,Marco Rubio (REP),327,REP,Steven B. Grant (NPA),1,NPA,Tuan TQ Nguyen (NPA),1,NPA,Val Demings (DEM),302,DEM,Write-In (OTHER),0,OTHER,637,0.94,51.33,0.16,0.16,47.41,0.0,REP,Marco Rubio (REP),25,3.92,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,24.31,60.62,Patrick Murphy (DEM) won with 60.6% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Club Malibu Bay,1761,Majority Hispanic,Other,40.6,21.9,11.6,20,61.1,7.3,Homestead
Last updated at 02-14-2023 03:17,960,Dennis Misigoy (LPF),0,LPF,Marco Rubio (REP),142,REP,Steven B. Grant (NPA),0,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),86,DEM,Write-In (OTHER),0,OTHER,228,0.0,62.28,0.0,0.0,37.72,0.0,REP,Marco Rubio (REP),56,24.56,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,27.52,62.39,Patrick Murphy (DEM) won with 62.4% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Morning Star Baptist Church,567,Majority Hispanic,Other,42.5,25.7,6.9,16.9,67.7,8.5,Unincorporated M-D
Last updated at 02-14-2023 03:17,961,Dennis Misigoy (LPF),3,LPF,Marco Rubio (REP),145,REP,Steven B. Grant (NPA),3,NPA,Tuan TQ Nguyen (NPA),2,NPA,Val Demings (DEM),321,DEM,Write-In (OTHER),0,OTHER,474,0.63,30.59,0.63,0.42,67.72,0.0,DEM,Val Demings (DEM),176,37.13,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,70.2,83.82,Patrick Murphy (DEM) won with 83.8% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Morning Star Baptist Church,1545,Majority Black,Heavily Democrat,59.7,14.9,2.7,55.9,35.9,5.5,Unincorporated M-D
Last updated at 02-14-2023 03:17,963,Dennis Misigoy (LPF),1,LPF,Marco Rubio (REP),239,REP,Steven B. Grant (NPA),0,NPA,Tuan TQ Nguyen (NPA),1,NPA,Val Demings (DEM),136,DEM,Write-In (OTHER),0,OTHER,377,0.27,63.4,0.0,0.27,36.07,0.0,REP,Marco Rubio (REP),103,27.32,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,7.17,52.02,Patrick Murphy (DEM) won with 52% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Avant School of Excellence,1064,Majority Hispanic,Other,34.7,28.6,24.2,3.5,66.7,5.5,Unincorporated M-D
Last updated at 02-14-2023 03:17,965,Dennis Misigoy (LPF),12,LPF,Marco Rubio (REP),1445,REP,Steven B. Grant (NPA),14,NPA,Tuan TQ Nguyen (NPA),9,NPA,Val Demings (DEM),939,DEM,Write-In (OTHER),2,OTHER,2421,0.5,59.69,0.58,0.37,38.79,0.08,REP,Marco Rubio (REP),506,20.9,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,10.5,54.27,Patrick Murphy (DEM) won with 54.3% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Miami-Dade County Fire Station #69,5069,Majority Hispanic,Other,28,22.3,8.5,2.1,81.5,7.9,Doral
Last updated at 02-14-2023 03:17,966,Dennis Misigoy (LPF),1,LPF,Marco Rubio (REP),44,REP,Steven B. Grant (NPA),1,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),88,DEM,Write-In (OTHER),1,OTHER,135,0.74,32.59,0.74,0.0,65.19,0.74,DEM,Val Demings (DEM),44,32.59,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,65.24,80.95,Patrick Murphy (DEM) won with 81% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Morning Star Baptist Church,427,Majority Black,Heavily Democrat,54.3,12.9,2.3,50.1,43.3,4.2,Unincorporated M-D
Last updated at 02-14-2023 03:17,967,Dennis Misigoy (LPF),2,LPF,Marco Rubio (REP),233,REP,Steven B. Grant (NPA),1,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),196,DEM,Write-In (OTHER),0,OTHER,432,0.46,53.94,0.23,0.0,45.37,0.0,REP,Marco Rubio (REP),37,8.56,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,22.74,59.66,Patrick Murphy (DEM) won with 59.7% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Isaac A. Withers Enrichment Center,1235,Majority Hispanic,Other,43.8,23.5,4.5,29.9,58.7,7,Unincorporated M-D
Last updated at 02-14-2023 03:17,968,Dennis Misigoy (LPF),0,LPF,Marco Rubio (REP),4,REP,Steven B. Grant (NPA),0,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),2,DEM,Write-In (OTHER),0,OTHER,6,0.0,66.67,0.0,0.0,33.33,0.0,REP,Marco Rubio (REP),2,33.33,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,42.86,71.43,Patrick Murphy (DEM) won with 71.4% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Isaac A. Withers Enrichment Center,10,Majority Hispanic,Other,40,20,0,0,100,0,Unincorporated M-D
Last updated at 02-14-2023 03:17,969,Dennis Misigoy (LPF),4,LPF,Marco Rubio (REP),1288,REP,Steven B. Grant (NPA),7,NPA,Tuan TQ Nguyen (NPA),1,NPA,Val Demings (DEM),713,DEM,Write-In (OTHER),1,OTHER,2014,0.2,63.95,0.35,0.05,35.4,0.05,REP,Marco Rubio (REP),575,28.55,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,1.09,49.5,Patrick Murphy (DEM) won with 49.5% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Iglesia Bautista Manantial De Vida,4042,Majority Hispanic,Other,31.6,33.6,10.7,10.8,70.4,8.1,Unincorporated M-D
Last updated at 02-14-2023 03:17,970,Dennis Misigoy (LPF),1,LPF,Marco Rubio (REP),103,REP,Steven B. Grant (NPA),0,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),40,DEM,Write-In (OTHER),0,OTHER,144,0.69,71.53,0.0,0.0,27.78,0.0,REP,Marco Rubio (REP),63,43.75,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Marco Rubio (REP),REP,21.46,60.49,Marco Rubio (REP) won with 60.5% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Silver Palm United Methodist Church,432,Majority Hispanic,Other,23.4,36.1,9,1.9,82.2,6.9,Unincorporated M-D
Last updated at 02-14-2023 03:17,971,Dennis Misigoy (LPF),0,LPF,Marco Rubio (REP),291,REP,Steven B. Grant (NPA),2,NPA,Tuan TQ Nguyen (NPA),2,NPA,Val Demings (DEM),104,DEM,Write-In (OTHER),0,OTHER,399,0.0,72.93,0.5,0.5,26.07,0.0,REP,Marco Rubio (REP),187,46.87,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Marco Rubio (REP),REP,13.92,55.5,Marco Rubio (REP) won with 55.5% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Kinloch Park Middle School,882,Majority Hispanic,Other,25.3,38,5.8,1.2,88.5,4.4,Miami
Last updated at 02-14-2023 03:17,974,Dennis Misigoy (LPF),1,LPF,Marco Rubio (REP),488,REP,Steven B. Grant (NPA),4,NPA,Tuan TQ Nguyen (NPA),1,NPA,Val Demings (DEM),145,DEM,Write-In (OTHER),0,OTHER,639,0.16,76.37,0.63,0.16,22.69,0.0,REP,Marco Rubio (REP),343,53.68,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Marco Rubio (REP),REP,18.04,58.27,Marco Rubio (REP) won with 58.3% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Charlie DeLucca Park (Kinloch Park),1469,Majority Hispanic,Other,24.8,41.3,4.1,0.3,89.9,5.8,Miami
Last updated at 02-14-2023 03:17,975,Dennis Misigoy (LPF),0,LPF,Marco Rubio (REP),50,REP,Steven B. Grant (NPA),0,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),76,DEM,Write-In (OTHER),0,OTHER,126,0.0,39.68,0.0,0.0,60.32,0.0,DEM,Val Demings (DEM),26,20.63,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,36.82,66.82,Patrick Murphy (DEM) won with 66.8% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Claude Pepper Community Center II,372,Other,Heavily Democrat,50.8,20.4,8.3,37.6,42.5,11.6,Miami
Last updated at 02-14-2023 03:17,976,Dennis Misigoy (LPF),0,LPF,Marco Rubio (REP),9,REP,Steven B. Grant (NPA),0,NPA,Tuan TQ Nguyen (NPA),2,NPA,Val Demings (DEM),71,DEM,Write-In (OTHER),0,OTHER,82,0.0,10.98,0.0,2.44,86.59,0.0,DEM,Val Demings (DEM),62,75.61,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,76.05,86.55,Patrick Murphy (DEM) won with 86.6% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Paul Laurence Dunbar K-8 Center,391,Majority Black,Heavily Democrat,70.3,4.3,1,62.9,29.4,6.6,Miami
Last updated at 02-14-2023 03:17,978,Dennis Misigoy (LPF),2,LPF,Marco Rubio (REP),64,REP,Steven B. Grant (NPA),1,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),364,DEM,Write-In (OTHER),0,OTHER,431,0.46,14.85,0.23,0.0,84.45,0.0,DEM,Val Demings (DEM),300,69.61,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,74.86,85.6,Patrick Murphy (DEM) won with 85.6% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Morningside K-8 Academy,1151,Other,Heavily Democrat,63.9,7.9,20.9,37.8,30.9,10.4,Miami
Last updated at 02-14-2023 03:17,979,Dennis Misigoy (LPF),2,LPF,Marco Rubio (REP),341,REP,Steven B. Grant (NPA),3,NPA,Tuan TQ Nguyen (NPA),1,NPA,Val Demings (DEM),123,DEM,Write-In (OTHER),0,OTHER,470,0.43,72.55,0.64,0.21,26.17,0.0,REP,Marco Rubio (REP),218,46.38,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Marco Rubio (REP),REP,31.77,64.8,Marco Rubio (REP) won with 64.8% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Silver Palm United Methodist Church,997,Majority Hispanic,Other,23.6,40,16.1,1.8,74.9,7.1,Unincorporated M-D
Last updated at 02-14-2023 03:17,980,Dennis Misigoy (LPF),3,LPF,Marco Rubio (REP),99,REP,Steven B. Grant (NPA),3,NPA,Tuan TQ Nguyen (NPA),1,NPA,Val Demings (DEM),98,DEM,Write-In (OTHER),0,OTHER,204,1.47,48.53,1.47,0.49,48.04,0.0,REP,Marco Rubio (REP),1,0.49,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,30.43,64.01,Patrick Murphy (DEM) won with 64% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Comstock Elementary School,682,Majority Hispanic,Other,45.3,23.5,4.1,12.2,76.4,7.3,Miami
Last updated at 02-14-2023 03:17,981,Dennis Misigoy (LPF),6,LPF,Marco Rubio (REP),288,REP,Steven B. Grant (NPA),4,NPA,Tuan TQ Nguyen (NPA),2,NPA,Val Demings (DEM),236,DEM,Write-In (OTHER),0,OTHER,536,1.12,53.73,0.75,0.37,44.03,0.0,REP,Marco Rubio (REP),52,9.7,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,30.05,63.41,Patrick Murphy (DEM) won with 63.4% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Allapattah Neighborhood Service Center,1663,Majority Hispanic,Other,39,24,8.3,11.7,73,7,Miami
Last updated at 02-14-2023 03:17,982,Dennis Misigoy (LPF),0,LPF,Marco Rubio (REP),13,REP,Steven B. Grant (NPA),1,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),20,DEM,Write-In (OTHER),0,OTHER,34,0.0,38.24,2.94,0.0,58.82,0.0,DEM,Val Demings (DEM),7,20.59,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,27.59,62.07,Patrick Murphy (DEM) won with 62.1% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Alfred I. DuPont Building,183,Other,Other,39.9,15.3,36.6,19.7,31.1,12.6,Miami
Last updated at 02-14-2023 03:17,983,Dennis Misigoy (LPF),1,LPF,Marco Rubio (REP),142,REP,Steven B. Grant (NPA),2,NPA,Tuan TQ Nguyen (NPA),0,NPA,Val Demings (DEM),204,DEM,Write-In (OTHER),0,OTHER,349,0.29,40.69,0.57,0.0,58.45,0.0,DEM,Val Demings (DEM),62,17.77,712005,0.36,54.25,0.37,0.18,44.8,0.04,REP,Marco Rubio (REP),67273,9.45,54.25,DEM,Val Demings (DEM),44.8,Patrick Murphy (DEM),DEM,18.16,58.42,Patrick Murphy (DEM) won with 58.4% of votes in 2016.,Patrick Murphy (DEM),DEM,Patrick Murphy (DEM) won Miami-Dade county with 54.5% votes in 2016.,Alfred I. DuPont Building,689,Other,Other,34.5,22.9,46.3,3.2,35.8,14.7,Miami
